Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
100;GWIAZDKA KLARY MUU / familijny / b.o. / dubbing;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 68 min.Od lat: b.o.Produkcja: Norwegia [2020], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Will Ashurst<br><br>Gatunek: ['Animacja']<br><br>Scenariusz:<br>Ole Christian Solbakken<br><br>Obsada:<br>-<br><br>Opis:<br>Niezwykle podekscytowana Klara po raz pierwszy spędzi Gwiazdkę ze swoim tatą na Krowim Wzgórzu. Kiedy przybywa na farmę, okazuje się, że kompletnie nic nie jest jeszcze gotowe! Przed domem brakuje choinki, a bombki i lampki kurzą się w kartonach. Do tego pech sprawia, że tata Klary zostaje pilnie wezwany do odśnieżania domu sąsiadki, a odcięta droga uniemożliwia mu powrót. Co pocznie Klara? Do Świąt zostało już tak niewiele czasu! Może z pomocą zuchwałego bożonarodzeniowego skrzata uda się stworzyć na Krowim Wzgórzu świąteczną atmosferę?„Gwiazdka Klary Muu” to świąteczna kontynuacja uwielbianej animacji „Klara Muu!”. Mała krówka z pomocą przyjaciół zrozumie, że Święta to przecież nie tylko prezenty, ważniejsze od pozorów i dekoracji jest po prostu bycie razem.;https://ftmp.helios.pl/Get/file/mvpstr/21342/1635165195,https://ftmp.helios.pl/Get/file/mvpic/103805/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103806/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103807/1629466023,https://ftmp.helios.pl/Get/file/mvpic/103808/1629466023,https://ftmp.helios.pl/Get/file/mvpic/105717/1636119698,https://ftmp.helios.pl/Get/file/mvpic/105718/1636119709
101;KURIER FRANCUSKI Z LIBERTY, KANSAS EVENING SUN / napisy;"
        						26,90 zł        					";Bielsko-Biała Helios;"Czas trwania: 108 min.Od lat: 15Produkcja: Niemcy/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Wes Anderson<br><br>Gatunek: ['Komedia', 'Romans']<br><br>Scenariusz:<br>Wes Anderson<br><br>Obsada:<br>Elisabeth Moss, Timothee Chalamet, Saoirse Ronan<br><br>Opis:<br>Film jest opisywany jako list miłosny do dziennikarzy umieszczony w placówce amerykańskiej gazety w fikcyjnym XX-wiecznym francuskim mieście, w którym powstaje zbiór opowiadań opublikowanych w tytułowym magazynie ""The French Dispatch"".";https://ftmp.helios.pl/Get/file/mvpstr/21359/1633518314,https://ftmp.helios.pl/Get/file/mvpic/103923/1629832146,https://ftmp.helios.pl/Get/file/mvpic/103924/1629832161,https://ftmp.helios.pl/Get/file/mvpic/103925/1629832394,https://ftmp.helios.pl/Get/file/mvpic/103926/1629832204,https://ftmp.helios.pl/Get/file/mvpic/103927/1629832217,https://ftmp.helios.pl/Get/file/mvpic/103928/1629832232,https://ftmp.helios.pl/Get/file/mvpic/103929/1629832257,https://ftmp.helios.pl/Get/file/mvpic/103930/1629832278,https://ftmp.helios.pl/Get/file/mvpic/103931/1629832371,https://ftmp.helios.pl/Get/file/mvpic/103932/1629832467
102;TO MUSI BYĆ MIŁOŚĆ;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 95 min.Od lat: 13Produkcja: Polska [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Michał Rogalski<br><br>Gatunek: ['Komedia romantyczna']<br><br>Scenariusz:<br>Agnieszka Pilaszewska<br><br>Obsada:<br>Małgorzata Kożuchowska, Anna Smołowik, Ilona Ostrowska, Tomasz Karolak, Rafał Królikowski<br><br>Opis:<br>Gdy ich matka postanawia uciec z miasta i w samotności przemyśleć jeszcze raz decyzję o ślubie, niespodziewanie dołączają do niej córki. Choć pobyt rozpoczynają na kanapie w stylu Bridget Jones, w ramach rodzinnych obrad muszą zdecydować co dalej, bo każda z kobiet przechodzi teraz własne, miłosne zawirowania.Czy ich faceci w swojej totalnej niezdarności znajdą sposób, żeby odzyskać serca sióstr?;https://ftmp.helios.pl/Get/file/mvpstr/21362/1634134404,https://ftmp.helios.pl/Get/file/mvpic/105431/1635758343,https://ftmp.helios.pl/Get/file/mvpic/105432/1635758352,https://ftmp.helios.pl/Get/file/mvpic/105433/1635758365,https://ftmp.helios.pl/Get/file/mvpic/105434/1635758374,https://ftmp.helios.pl/Get/file/mvpic/105435/1635758386
103;PITBULL;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 112 min.Od lat: 15Produkcja: Polska [2021], Premiera: 11.11.2021 (Polska)<br><br>Reżyseria:<br>Patryk Vega<br><br>Gatunek: ['Akcja', 'Kryminał']<br><br>Scenariusz:<br>Patryk Vega<br><br>Obsada:<br>Przemysław Bluszcz, Andrzej Grabowski, Tomasz Dedek, Marta Malikowska<br><br>Opis:<br>Kiedy podłożony na stacji paliw ładunek wybuchowy zabija policyjnego sapera, komendant główny policji przydziela do sprawy Gebelsa z wydziału ds. zabójstw. Śledztwo prowadzi go na trop przestępcy ze zbrojnego ramienia  grupy Pershinga - konstruktora bomb i porywacza, stojącego za dziesiątkami zamachów w Polsce i ponad setką porwań w całym kraju.  Konfrontacja bandyty i psa przeradza się w regularną wojnę. Od tych wydarzeń mijają lata. Znany z serialu syn Gebelsa, Jarek, który jest studentem informatyki na politechnice, wraz z kolegami znajduje ryzykowny sposób na szybki zarobek i przy wykorzystaniu wiedzy zaczyna dokonywać włamań do willi bogatych ludzi. Pech chce, że którejś nocy wybiera niewłaściwy dom, a Gebels staje przed sytuacją bez wyjścia, w której musi wsadzić własne dziecko do więzienia. Może być policjantem, który aresztuje przestępcę. Albo ojcem, który uratuje dziecko.;https://ftmp.helios.pl/Get/file/mvpstr/21358/1634808864,https://ftmp.helios.pl/Get/file/mvpic/105514/1635760547,https://ftmp.helios.pl/Get/file/mvpic/105515/1635760554,https://ftmp.helios.pl/Get/file/mvpic/105516/1635760561,https://ftmp.helios.pl/Get/file/mvpic/105517/1635760569,https://ftmp.helios.pl/Get/file/mvpic/105518/1635760575,https://ftmp.helios.pl/Get/file/mvpic/105519/1635760583,https://ftmp.helios.pl/Get/file/mvpic/105520/1635760609,https://ftmp.helios.pl/Get/file/mvpic/105521/1635760772
104;PSZCZÓŁKA MAJA: Mały wielki skarb / familijny / b.o. / dubbing;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 88 min.Od lat: b.o.Produkcja: Niemcy/Australia [2021], Premiera: 11.11.2021 (Polska)<br><br>Reżyseria:<br>Noel Cleary<br><br>Gatunek: ['Animacja']<br><br>Scenariusz:<br>Adrian Bickenbach, Fin Edquist<br><br>Obsada:<br>-<br><br>Opis:<br>Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka.;https://ftmp.helios.pl/Get/file/mvpstr/21327/1629451000,https://ftmp.helios.pl/Get/file/mvpic/103689/1629451081,https://ftmp.helios.pl/Get/file/mvpic/103690/1629451090,https://ftmp.helios.pl/Get/file/mvpic/103691/1629451100,https://ftmp.helios.pl/Get/file/mvpic/103692/1629451259,https://ftmp.helios.pl/Get/file/mvpic/103693/1629451292,https://ftmp.helios.pl/Get/file/mvpic/103694/1629451329,https://ftmp.helios.pl/Get/file/mvpic/103695/1629451368,https://ftmp.helios.pl/Get/file/mvpic/103696/1629451399,https://ftmp.helios.pl/Get/file/mvpic/103697/1629451435,https://ftmp.helios.pl/Get/file/mvpic/103698/1629451483,https://ftmp.helios.pl/Get/file/mvpic/103699/1629451527
105;ETERNALS / napisy;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Gatunek: ['Akcja']<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/20803/1634541043,https://ftmp.helios.pl/Get/file/mvpic/102899/1635759049,https://ftmp.helios.pl/Get/file/mvpic/102900/1635758922,https://ftmp.helios.pl/Get/file/mvpic/102901/1625673463,https://ftmp.helios.pl/Get/file/mvpic/102902/1625673501,https://ftmp.helios.pl/Get/file/mvpic/102903/1635759026,https://ftmp.helios.pl/Get/file/mvpic/102904/1635759067,https://ftmp.helios.pl/Get/file/mvpic/103897/1635759083,https://ftmp.helios.pl/Get/file/mvpic/103898/1635759212,https://ftmp.helios.pl/Get/file/mvpic/105441/1635759368,https://ftmp.helios.pl/Get/file/mvpic/105442/1635759380
106;ETERNALS / dubbing;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Gatunek: ['Akcja']<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/21355/1634541102,https://ftmp.helios.pl/Get/file/mvpic/103899/1635759411,https://ftmp.helios.pl/Get/file/mvpic/103900/1635759421,https://ftmp.helios.pl/Get/file/mvpic/103901/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103902/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103903/1635759459,https://ftmp.helios.pl/Get/file/mvpic/103904/1635759475,https://ftmp.helios.pl/Get/file/mvpic/103905/1635759491,https://ftmp.helios.pl/Get/file/mvpic/103906/1635759512,https://ftmp.helios.pl/Get/file/mvpic/105443/1635759524,https://ftmp.helios.pl/Get/file/mvpic/105444/1635759532
107;DIUNA / napisy;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA/Kanada/Węgry [2020], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Denis Villeneuve<br><br>Gatunek: ['Science-Fiction', 'Przygodowy']<br><br>Scenariusz:<br>Eric Roth, Denis Villeneuve, Jon Spaihts<br><br>Obsada:<br>Rebecca Ferguson, Zendaya, Jason Momoa<br><br>Opis:<br>Film Diuna opowiada historię niezwykłej, pełnej przygód i emocji podróży Paula Atreidesa. Temu genialnemu i utalentowanemu młodemu człowiekowi pisane jest wspaniałe przeznaczenie, którego on sam nie jest w stanie pojąć. Najpierw jednak Paul musi się udać na najbardziej niebezpieczną planetę we wszechświecie, żeby ratować rodzinę i rodaków. Na planecie wybucha zażarty konflikt o dostęp do niewystępującej nigdzie indziej, najcenniejszej ze znanych substancji. Wyzwala ona w ludziach ich największy potencjał. Ale wojnę przetrwają tylko ci, którzy pokonają swój strach.;https://ftmp.helios.pl/Get/file/mvpstr/18690/1632485058,https://ftmp.helios.pl/Get/file/mvpic/99113/1589812746,https://ftmp.helios.pl/Get/file/mvpic/99114/1589812956,https://ftmp.helios.pl/Get/file/mvpic/99115/1589812786,https://ftmp.helios.pl/Get/file/mvpic/99116/1589812806,https://ftmp.helios.pl/Get/file/mvpic/99117/1589812819,https://ftmp.helios.pl/Get/file/mvpic/99118/1589812831,https://ftmp.helios.pl/Get/file/mvpic/99119/1589812850,https://ftmp.helios.pl/Get/file/mvpic/99120/1589812873,https://ftmp.helios.pl/Get/file/mvpic/99121/1589812885,https://ftmp.helios.pl/Get/file/mvpic/99122/1589812896,https://ftmp.helios.pl/Get/file/mvpic/99123/1589812907,https://ftmp.helios.pl/Get/file/mvpic/99124/1589812924
108;RON USTERKA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 106 min.Od lat: 7Produkcja: USA/Wlk. Brytania [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Sarah Smith, Jean-Philippe Vine<br><br>Gatunek: ['Komedia', 'Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Peter Baynham, Sarah Smith<br><br>Obsada:<br>Jack Dylan Grazer, Thomas Barbusca, Bentley Kalu<br><br>Opis:<br>„Ron usterka” wytwórni 20th Century Studios i Locksmith Animation to historia Barneya, społecznie wycofanego gimnazjalisty i Rona, jego nowego, chodzącego i mówiącego robota, który ma być jego „Najlepszym przyjacielem z pudełka”. Przezabawne awarie Rona, rozgrywające się na tle ery mediów społecznościowych, wprowadzają ich w pełną akcji podróż, w której chłopiec i robot odkryją prawdziwą przyjaźń.;https://ftmp.helios.pl/Get/file/mvpstr/20801/1633518433,https://ftmp.helios.pl/Get/file/mvpic/102883/1625669870,https://ftmp.helios.pl/Get/file/mvpic/102884/1625669894,https://ftmp.helios.pl/Get/file/mvpic/102885/1625669908,https://ftmp.helios.pl/Get/file/mvpic/102886/1625669917,https://ftmp.helios.pl/Get/file/mvpic/102887/1625669959,https://ftmp.helios.pl/Get/file/mvpic/102888/1625669945,https://ftmp.helios.pl/Get/file/mvpic/102889/1625670762
109;ANIMAL / lektor;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 105 min.Od lat: 13Produkcja: Francja [2020], Premiera: 14.01.2022 (Polska)<br><br>Reżyseria:<br>Cyril Dion<br><br>Gatunek: ['Dokument']<br><br>Scenariusz:<br>Cyril Dion, Walter Bouvais<br><br>Obsada:<br>Bella Lack, Vipulan Puvaneswaran, Jane Goodall<br><br>Opis:<br>„Animal” to wyjątkowa opowieść dla wszystkich, którzy troszczą się o przyszłość naszej planety.Żyjemy w obliczu zagrożenia, które naukowcy określają jako „szóste masowe wymieranie” – w ciągu ostatnich 40 lat zniknęło 60% żyjących na Ziemi kręgowców oraz 80% europejskich owadów latających.Bella i Vipulan, dwójka nastolatków oddanych sprawie ochrony zwierząt, oraz Jane Goodall, powszechnie znana prymatolożka zajmująca się badaniami nad szympansami, zabiorą nas w podróż po całym świecie, aby pomóc nam zrozumieć, dlaczego zwierzęta giną i co możemy zrobić, żeby odwrócić tę śmiertelną tendencję. Ciekawe rozmowy, inspirujące inicjatywy i zaangażowanie młodych bohaterów dają nadzieję na lepszą przyszłość i sprawiają, że „Animal” to film unikatowy na skalę światową.;https://ftmp.helios.pl/Get/file/mvpstr/22216/1635253677,https://ftmp.helios.pl/Get/file/mvpic/105317/1635254458,https://ftmp.helios.pl/Get/file/mvpic/105318/1635254475,https://ftmp.helios.pl/Get/file/mvpic/105319/1635254505,https://ftmp.helios.pl/Get/file/mvpic/105320/1635254631,https://ftmp.helios.pl/Get/file/mvpic/105321/1635254941,https://ftmp.helios.pl/Get/file/mvpic/105322/1635254953
110;DZIEWCZYNY Z DUBAJU®;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 146 min.Od lat: 16Produkcja: Polska [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Maria Sadowska<br><br>Gatunek: ['Dramat', 'Biograficzny', 'Kryminał']<br><br>Scenariusz:<br>Mitja Okorn<br><br>Obsada:<br>Paulina Gałązka, Katarzyna Figura, Katarzyna Sawczuk<br><br>Opis:<br>Oparte na prawdziwych wydarzeniach „Dziewczyny z Dubaju®” zdemaskują hipokryzję polskiego show biznesu i ujawnią całą prawdę na temat tzw. „afery dubajskiej”, w którą zamieszane były zarówno celebrytki i modelki, jak również wiele znanych postaci ze świata polityki, biznesu, czy sportu.;https://ftmp.helios.pl/Get/file/mvpstr/21748/1634121191,https://ftmp.helios.pl/Get/file/mvpic/104842/1633523600,https://ftmp.helios.pl/Get/file/mvpic/104843/1633523625,https://ftmp.helios.pl/Get/file/mvpic/104844/1633523680,https://ftmp.helios.pl/Get/file/mvpic/104947/1633627744,https://ftmp.helios.pl/Get/file/mvpic/104948/1633627763,https://ftmp.helios.pl/Get/file/mvpic/104949/1633627782,https://ftmp.helios.pl/Get/file/mvpic/104950/1633627800,https://ftmp.helios.pl/Get/file/mvpic/104951/1633627819,https://ftmp.helios.pl/Get/file/mvpic/104952/1633627851,https://ftmp.helios.pl/Get/file/mvpic/104953/1633627870,https://ftmp.helios.pl/Get/file/mvpic/104954/1633627889,https://ftmp.helios.pl/Get/file/mvpic/104955/1633627905
111;NASZE MAGICZNE ENCANTO / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Bielsko-Biała Helios;Czas trwania: 110 min.Od lat: 7Produkcja: USA [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Jared Bush, Charise Castro Smith, Byron Howard<br><br>Gatunek: ['Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Jared Bush, Charise Castro Smith<br><br>Obsada:<br>Anastazja Simińska, Robert Tondera, Izabela Bujniewicz<br><br>Opis:<br>„Nasze magiczne Encanto” opowiada historię niezwykłej rodziny Madrigal. Ich pełen magii dom znajduje się w tętniącym życiem mieście - w cudownym i urokliwym miejscu zwanym Encanto, ukrytym w górach Kolumbii. Magia Encanto sprawiła, że każde dziecko w rodzinie posiada wyjątkową moc uzdrawiania, z wyjątkiem Mirabel. Kiedy magia otaczająca Encanto jest w niebezpieczeństwie, Mirabel odkrywa, że to właśnie ona, jako jedyna zwyczajna osoba w tej wyjątkowej rodzinie, może być jej ostatnią nadzieją.;https://ftmp.helios.pl/Get/file/mvpstr/21363/1633518581,https://ftmp.helios.pl/Get/file/mvpic/103946/1629876372,https://ftmp.helios.pl/Get/file/mvpic/103947/1629876395,https://ftmp.helios.pl/Get/file/mvpic/103948/1629876422,https://ftmp.helios.pl/Get/file/mvpic/103949/1629876444,https://ftmp.helios.pl/Get/file/mvpic/103950/1629876461,https://ftmp.helios.pl/Get/file/mvpic/103951/1629876482,https://ftmp.helios.pl/Get/file/mvpic/103952/1629876503
112;DOM GUCCI / napisy;"
        						26,90 zł        					";Bielsko-Biała Helios;Od lat: 15Produkcja: USA [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Ridley Scott<br><br>Gatunek: ['Obyczajowy']<br><br>Scenariusz:<br>Roberto Bentivegna<br><br>Obsada:<br>Lady Gaga, Adam Driver, Jared Leto, Al Pacino<br><br>Opis:<br>„Dom Gucci” inspirowany jest szokującą, prawdziwą historią rodzinnego imperium stojącego za włoskim domem mody Gucci.Trzy dekady miłości, zdrady, dekadencji, zemsty, zwieńczone w końcu morderstwem, pokazują, co znaczy nazwisko Gucci, ile jest warte i jak daleko posunie się rodzina, by nie wypuścić z rąk kontroli nad fortuną.;https://ftmp.helios.pl/Get/file/mvpstr/21364/1636372023,https://ftmp.helios.pl/Get/file/mvpic/103953/1629883797,https://ftmp.helios.pl/Get/file/mvpic/103954/1629883955,https://ftmp.helios.pl/Get/file/mvpic/103955/1629883983,https://ftmp.helios.pl/Get/file/mvpic/103956/1629884000,https://ftmp.helios.pl/Get/file/mvpic/105524/1635761294
